snapshot_date,snapshot_month,updated_at,brand,inventoryGroup,sourceStore,locationName,locationId,productId,variantId,inventoryItemId,sku,variantTitle,price,shopifyUnitCost,productName,productType,vendor,productStatus,productTags,quantity,shopifySalesByMonth
2026-08-26,2026-08,2026-08-26T11:23:46.226590+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688237798,gid://shopify/ProductVariant/46752948420838,gid://shopify/InventoryItem/48836282089702,KIT-7SC080-84XL-B,"B - Navy / 84"" w/xl neck",369.99,258.99,"Survival Bundle: Light-Weight 80g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-26,2026-08,2026-08-26T11:23:46.226590+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688237798,gid://shopify/ProductVariant/46752949403878,gid://shopify/InventoryItem/48836283072742,KIT-7SC080-84XL-F,"F - Black / 84"" w/xl neck",369.99,258.99,"Survival Bundle: Light-Weight 80g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-26,2026-08,2026-08-26T11:23:46.226590+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688237798,gid://shopify/ProductVariant/46752949076198,gid://shopify/InventoryItem/48836282745062,KIT-7SC080-84XL-H,"H - Harbor / 84"" w/xl neck",369.99,258.99,"Survival Bundle: Light-Weight 80g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-26,2026-08,2026-08-26T11:23:46.226590+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688237798,gid://shopify/ProductVariant/46752948748518,gid://shopify/InventoryItem/48836282417382,KIT-7SC080-84XL-P,"P - Purple / 84"" w/xl neck",369.99,258.99,"Survival Bundle: Light-Weight 80g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",1,{}
2026-08-26,2026-08,2026-08-26T11:23:46.226590+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688205030,gid://shopify/ProductVariant/46752944849126,gid://shopify/InventoryItem/48836278517990,KIT-7SC180-66S-121,"121 - deluxe black / 66"" w/small neck",379.99,265.99,"Survival Bundle: Mid-Weight 180g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-26,2026-08,2026-08-26T11:23:46.226590+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688205030,gid://shopify/ProductVariant/46752945176806,gid://shopify/InventoryItem/48836278845670,KIT-7SC180-66S-2021,"2021 - atlantis / 66"" w/small neck",379.99,265.99,"Survival Bundle: Mid-Weight 180g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-26,2026-08,2026-08-26T11:23:46.226590+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688205030,gid://shopify/ProductVariant/46752945832166,gid://shopify/InventoryItem/48836279501030,KIT-7SC180-66S-B,"B - Navy / 66"" w/small neck",379.99,265.99,"Survival Bundle: Mid-Weight 180g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-26,2026-08,2026-08-26T11:23:46.226590+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688205030,gid://shopify/ProductVariant/46752946815206,gid://shopify/InventoryItem/48836280484070,KIT-7SC180-66S-F,"F - Black / 66"" w/small neck",379.99,265.99,"Survival Bundle: Mid-Weight 180g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-26,2026-08,2026-08-26T11:23:46.226590+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688205030,gid://shopify/ProductVariant/46752946487526,gid://shopify/InventoryItem/48836280156390,KIT-7SC180-66S-H,"H - Harbor / 66"" w/small neck",379.99,265.99,"Survival Bundle: Mid-Weight 180g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-26,2026-08,2026-08-26T11:23:46.226590+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688205030,gid://shopify/ProductVariant/46752946159846,gid://shopify/InventoryItem/48836279828710,KIT-7SC180-66S-P,"P - Purple / 66"" w/small neck",379.99,265.99,"Survival Bundle: Mid-Weight 180g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",3,{}
2026-08-26,2026-08,2026-08-26T11:23:46.226590+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688205030,gid://shopify/ProductVariant/46752944881894,gid://shopify/InventoryItem/48836278550758,KIT-7SC180-69S-121,"121 - deluxe black / 69"" w/small neck",379.99,265.99,"Survival Bundle: Mid-Weight 180g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-26,2026-08,2026-08-26T11:23:46.226590+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688205030,gid://shopify/ProductVariant/46752945209574,gid://shopify/InventoryItem/48836278878438,KIT-7SC180-69S-2021,"2021 - atlantis / 69"" w/small neck",379.99,265.99,"Survival Bundle: Mid-Weight 180g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-26,2026-08,2026-08-26T11:23:46.226590+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688205030,gid://shopify/ProductVariant/46752945537254,gid://shopify/InventoryItem/48836279206118,KIT-7SC180-69S-A,"A - Hunter / 69"" w/small neck",379.99,265.99,"Survival Bundle: Mid-Weight 180g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-26,2026-08,2026-08-26T11:23:46.226590+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688205030,gid://shopify/ProductVariant/46752945864934,gid://shopify/InventoryItem/48836279533798,KIT-7SC180-69S-B,"B - Navy / 69"" w/small neck",379.99,265.99,"Survival Bundle: Mid-Weight 180g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-26,2026-08,2026-08-26T11:23:46.226590+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688205030,gid://shopify/ProductVariant/46752946847974,gid://shopify/InventoryItem/48836280516838,KIT-7SC180-69S-F,"F - Black / 69"" w/small neck",379.99,265.99,"Survival Bundle: Mid-Weight 180g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-26,2026-08,2026-08-26T11:23:46.226590+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688205030,gid://shopify/ProductVariant/46752946520294,gid://shopify/InventoryItem/48836280189158,KIT-7SC180-69S-H,"H - Harbor / 69"" w/small neck",379.99,265.99,"Survival Bundle: Mid-Weight 180g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-26,2026-08,2026-08-26T11:23:46.226590+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688205030,gid://shopify/ProductVariant/46752946192614,gid://shopify/InventoryItem/48836279861478,KIT-7SC180-69S-P,"P - Purple / 69"" w/small neck",379.99,265.99,"Survival Bundle: Mid-Weight 180g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",9,{}
2026-08-26,2026-08,2026-08-26T11:23:46.226590+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688205030,gid://shopify/ProductVariant/46752944947430,gid://shopify/InventoryItem/48836278616294,KIT-7SC180-72M-121,"121 - deluxe black / 72"" w/medium neck",379.99,265.99,"Survival Bundle: Mid-Weight 180g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",1,{}
2026-08-26,2026-08,2026-08-26T11:23:46.226590+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688205030,gid://shopify/ProductVariant/46752945275110,gid://shopify/InventoryItem/48836278943974,KIT-7SC180-72M-2021,"2021 - atlantis / 72"" w/medium neck",379.99,265.99,"Survival Bundle: Mid-Weight 180g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-26,2026-08,2026-08-26T11:23:46.226590+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688205030,gid://shopify/ProductVariant/46752945602790,gid://shopify/InventoryItem/48836279271654,KIT-7SC180-72M-A,"A - Hunter / 72"" w/medium neck",379.99,265.99,"Survival Bundle: Mid-Weight 180g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-26,2026-08,2026-08-26T11:23:46.226590+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688205030,gid://shopify/ProductVariant/46752945930470,gid://shopify/InventoryItem/48836279599334,KIT-7SC180-72M-B,"B - Navy / 72"" w/medium neck",379.99,265.99,"Survival Bundle: Mid-Weight 180g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-26,2026-08,2026-08-26T11:23:46.226590+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688205030,gid://shopify/ProductVariant/46752946913510,gid://shopify/InventoryItem/48836280582374,KIT-7SC180-72M-F,"F - Black / 72"" w/medium neck",379.99,265.99,"Survival Bundle: Mid-Weight 180g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",1,{}
2026-08-26,2026-08,2026-08-26T11:23:46.226590+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688205030,gid://shopify/ProductVariant/46752946585830,gid://shopify/InventoryItem/48836280254694,KIT-7SC180-72M-H,"H - Harbor / 72"" w/medium neck",379.99,265.99,"Survival Bundle: Mid-Weight 180g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-26,2026-08,2026-08-26T11:23:46.226590+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688205030,gid://shopify/ProductVariant/46752946258150,gid://shopify/InventoryItem/48836279927014,KIT-7SC180-72M-P,"P - Purple / 72"" w/medium neck",379.99,265.99,"Survival Bundle: Mid-Weight 180g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-26,2026-08,2026-08-26T11:23:46.226590+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688205030,gid://shopify/ProductVariant/46752944914662,gid://shopify/InventoryItem/48836278583526,KIT-7SC180-72S-121,"121 - deluxe black / 72"" w/small neck",379.99,265.99,"Survival Bundle: Mid-Weight 180g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",1,{}
2026-08-26,2026-08,2026-08-26T11:23:46.226590+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688205030,gid://shopify/ProductVariant/46752945242342,gid://shopify/InventoryItem/48836278911206,KIT-7SC180-72S-2021,"2021 - atlantis / 72"" w/small neck",379.99,265.99,"Survival Bundle: Mid-Weight 180g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-26,2026-08,2026-08-26T11:23:46.226590+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688205030,gid://shopify/ProductVariant/46752945570022,gid://shopify/InventoryItem/48836279238886,KIT-7SC180-72S-A,"A - Hunter / 72"" w/small neck",379.99,265.99,"Survival Bundle: Mid-Weight 180g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-26,2026-08,2026-08-26T11:23:46.226590+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688205030,gid://shopify/ProductVariant/46752945897702,gid://shopify/InventoryItem/48836279566566,KIT-7SC180-72S-B,"B - Navy / 72"" w/small neck",379.99,265.99,"Survival Bundle: Mid-Weight 180g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-26,2026-08,2026-08-26T11:23:46.226590+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688205030,gid://shopify/ProductVariant/46752946880742,gid://shopify/InventoryItem/48836280549606,KIT-7SC180-72S-F,"F - Black / 72"" w/small neck",379.99,265.99,"Survival Bundle: Mid-Weight 180g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-26,2026-08,2026-08-26T11:23:46.226590+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688205030,gid://shopify/ProductVariant/46752946553062,gid://shopify/InventoryItem/48836280221926,KIT-7SC180-72S-H,"H - Harbor / 72"" w/small neck",379.99,265.99,"Survival Bundle: Mid-Weight 180g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-26,2026-08,2026-08-26T11:23:46.226590+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688205030,gid://shopify/ProductVariant/46752946225382,gid://shopify/InventoryItem/48836279894246,KIT-7SC180-72S-P,"P - Purple / 72"" w/small neck",379.99,265.99,"Survival Bundle: Mid-Weight 180g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",6,{}
2026-08-26,2026-08,2026-08-26T11:23:46.226590+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688205030,gid://shopify/ProductVariant/46752944980198,gid://shopify/InventoryItem/48836278649062,KIT-7SC180-75M-121,"121 - deluxe black / 75"" w/medium neck",379.99,265.99,"Survival Bundle: Mid-Weight 180g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",1,{}
2026-08-26,2026-08,2026-08-26T11:23:46.226590+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688205030,gid://shopify/ProductVariant/46752945307878,gid://shopify/InventoryItem/48836278976742,KIT-7SC180-75M-2021,"2021 - atlantis / 75"" w/medium neck",379.99,265.99,"Survival Bundle: Mid-Weight 180g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-26,2026-08,2026-08-26T11:23:46.226590+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688205030,gid://shopify/ProductVariant/46752945635558,gid://shopify/InventoryItem/48836279304422,KIT-7SC180-75M-A,"A - Hunter / 75"" w/medium neck",379.99,265.99,"Survival Bundle: Mid-Weight 180g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-26,2026-08,2026-08-26T11:23:46.226590+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688205030,gid://shopify/ProductVariant/46752945963238,gid://shopify/InventoryItem/48836279632102,KIT-7SC180-75M-B,"B - Navy / 75"" w/medium neck",379.99,265.99,"Survival Bundle: Mid-Weight 180g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-26,2026-08,2026-08-26T11:23:46.226590+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688205030,gid://shopify/ProductVariant/46752946946278,gid://shopify/InventoryItem/48836280615142,KIT-7SC180-75M-F,"F - Black / 75"" w/medium neck",379.99,265.99,"Survival Bundle: Mid-Weight 180g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",2,{}
2026-08-26,2026-08,2026-08-26T11:23:46.226590+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688205030,gid://shopify/ProductVariant/46752946618598,gid://shopify/InventoryItem/48836280287462,KIT-7SC180-75M-H,"H - Harbor / 75"" w/medium neck",379.99,265.99,"Survival Bundle: Mid-Weight 180g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-26,2026-08,2026-08-26T11:23:46.226590+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688205030,gid://shopify/ProductVariant/46752946290918,gid://shopify/InventoryItem/48836279959782,KIT-7SC180-75M-P,"P - Purple / 75"" w/medium neck",379.99,265.99,"Survival Bundle: Mid-Weight 180g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-26,2026-08,2026-08-26T11:23:46.226590+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688205030,gid://shopify/ProductVariant/46752945045734,gid://shopify/InventoryItem/48836278714598,KIT-7SC180-78L-121,"121 - deluxe black / 78"" w/large neck",379.99,265.99,"Survival Bundle: Mid-Weight 180g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-26,2026-08,2026-08-26T11:23:46.226590+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688205030,gid://shopify/ProductVariant/46752945373414,gid://shopify/InventoryItem/48836279042278,KIT-7SC180-78L-2021,"2021 - atlantis / 78"" w/large neck",379.99,265.99,"Survival Bundle: Mid-Weight 180g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-26,2026-08,2026-08-26T11:23:46.226590+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688205030,gid://shopify/ProductVariant/46752945701094,gid://shopify/InventoryItem/48836279369958,KIT-7SC180-78L-A,"A - Hunter / 78"" w/large neck",379.99,265.99,"Survival Bundle: Mid-Weight 180g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-26,2026-08,2026-08-26T11:23:46.226590+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688205030,gid://shopify/ProductVariant/46752946028774,gid://shopify/InventoryItem/48836279697638,KIT-7SC180-78L-B,"B - Navy / 78"" w/large neck",379.99,265.99,"Survival Bundle: Mid-Weight 180g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-26,2026-08,2026-08-26T11:23:46.226590+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688205030,gid://shopify/ProductVariant/46752947011814,gid://shopify/InventoryItem/48836280680678,KIT-7SC180-78L-F,"F - Black / 78"" w/large neck",379.99,265.99,"Survival Bundle: Mid-Weight 180g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-26,2026-08,2026-08-26T11:23:46.226590+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688205030,gid://shopify/ProductVariant/46752946684134,gid://shopify/InventoryItem/48836280352998,KIT-7SC180-78L-H,"H - Harbor / 78"" w/large neck",379.99,265.99,"Survival Bundle: Mid-Weight 180g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-26,2026-08,2026-08-26T11:23:46.226590+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688205030,gid://shopify/ProductVariant/46752946356454,gid://shopify/InventoryItem/48836280025318,KIT-7SC180-78L-P,"P - Purple / 78"" w/large neck",379.99,265.99,"Survival Bundle: Mid-Weight 180g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-26,2026-08,2026-08-26T11:23:46.226590+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688205030,gid://shopify/ProductVariant/46752945012966,gid://shopify/InventoryItem/48836278681830,KIT-7SC180-78M-121,"121 - deluxe black / 78"" w/medium neck",379.99,265.99,"Survival Bundle: Mid-Weight 180g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",1,{}
2026-08-26,2026-08,2026-08-26T11:23:46.226590+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688205030,gid://shopify/ProductVariant/46752945340646,gid://shopify/InventoryItem/48836279009510,KIT-7SC180-78M-2021,"2021 - atlantis / 78"" w/medium neck",379.99,265.99,"Survival Bundle: Mid-Weight 180g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-26,2026-08,2026-08-26T11:23:46.226590+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688205030,gid://shopify/ProductVariant/46752945668326,gid://shopify/InventoryItem/48836279337190,KIT-7SC180-78M-A,"A - Hunter / 78"" w/medium neck",379.99,265.99,"Survival Bundle: Mid-Weight 180g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-26,2026-08,2026-08-26T11:23:46.226590+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688205030,gid://shopify/ProductVariant/46752945996006,gid://shopify/InventoryItem/48836279664870,KIT-7SC180-78M-B,"B - Navy / 78"" w/medium neck",379.99,265.99,"Survival Bundle: Mid-Weight 180g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-26,2026-08,2026-08-26T11:23:46.226590+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688205030,gid://shopify/ProductVariant/46752946979046,gid://shopify/InventoryItem/48836280647910,KIT-7SC180-78M-F,"F - Black / 78"" w/medium neck",379.99,265.99,"Survival Bundle: Mid-Weight 180g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",2,{}
2026-08-26,2026-08,2026-08-26T11:23:46.226590+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688205030,gid://shopify/ProductVariant/46752946651366,gid://shopify/InventoryItem/48836280320230,KIT-7SC180-78M-H,"H - Harbor / 78"" w/medium neck",379.99,265.99,"Survival Bundle: Mid-Weight 180g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-26,2026-08,2026-08-26T11:23:46.226590+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688205030,gid://shopify/ProductVariant/46752946323686,gid://shopify/InventoryItem/48836279992550,KIT-7SC180-78M-P,"P - Purple / 78"" w/medium neck",379.99,265.99,"Survival Bundle: Mid-Weight 180g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-26,2026-08,2026-08-26T11:23:46.226590+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688205030,gid://shopify/ProductVariant/46752945078502,gid://shopify/InventoryItem/48836278747366,KIT-7SC180-81L-121,"121 - deluxe black / 81"" w/large neck",379.99,265.99,"Survival Bundle: Mid-Weight 180g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
2026-08-26,2026-08,2026-08-26T11:23:46.226590+00:00,Cavali,Collective,Cavali Shopify,Kensington via Shopify Collective,gid://shopify/Location/81412882662,gid://shopify/Product/9442688205030,gid://shopify/ProductVariant/46752945406182,gid://shopify/InventoryItem/48836279075046,KIT-7SC180-81L-2021,"2021 - atlantis / 81"" w/large neck",379.99,265.99,"Survival Bundle: Mid-Weight 180g Winter Horse Turnout Blanket, Neck Warmer & Blanket Storage Bag",Box,Kensington,active,"Kensington, Shopify Collective",0,{}
